OrderNumber,OrderDate,ItemID,Seller,ItemName,ItemPrice,Currency,Quantity,OrderTotal,OrderNotes,TrackingNumber,Image,View Order Detail
14-13829-29585,"Nov 14, 2025",146962007087,3r_technology_solutions,ThinkPad T14s Gen 2 Intel Core i5-10310U CPU 1.70GHz-16GB RAM-500GB NVMe-NO OS,125.0,USD,1,US $125.00,,,https://i.ebayimg.com/images/g/~SwAAeSwUTtpFkWS/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146962007087&txnId=10077119747914&txnDate=2025-11-14T23:22:33Z
07-13838-63469,"Nov 14, 2025",136607414953,3r_technology_solutions,Dell Inspiron 3580 Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz-8GB RAM-NO SSD-NO OS,65.0,USD,1,US $65.00,,,https://i.ebayimg.com/images/g/y44AAeSwMs9o8WXA/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136607414953&txnId=10081359966007&txnDate=2025-11-14T20:44:51Z
23-13816-29999,"Nov 14, 2025",136666107476,3r_technology_solutions,Dell Latitude 5410 Intel Core(TM) i5-10310U CPU 1.70GHz-16GB RAM-500 SSD-NO OS,115.0,USD,1,US $115.00,,,https://i.ebayimg.com/images/g/4YcAAeSwyj9o~8~y/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136666107476&txnId=10076463908023&txnDate=2025-11-14T20:44:30Z
02-13844-93399,"Nov 14, 2025",157456830676,centricsit1,LOT OF 13 Dell R1XFC Intel I350 Quad Port 1Gb Network Daughter Card,70.0,USD,1,US $70.00,,,https://i.ebayimg.com/images/g/9r4AAeSwvKpodru6/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=157456830676&txnId=0&txnDate=2025-11-14T15:18:31Z
04-13841-13331,"Nov 14, 2025",146962985091,funtechtoy,Dell Latitude 5510 Touchscreen i5-10310U 1.70 GHz 16GB RAM 256GB SSD Windows 11,155.0,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/l60AAeSwpk1pFrzN/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Dell+Latitude+5510+Touchscreen+i5-10310U+1.70+GHz+16GB+RAM+256GB+SSD+Windows+11&_id=146962985091&
21-13815-48666,"Nov 13, 2025",357897625505,az_warehouse,"Dell Latitude 5490 Touchscreen 14"" Intel i5 8250U 1.6GHz 8GB Ram No HDD",200.0,USD,2,US $200.00,,,https://i.ebayimg.com/images/g/m4wAAeSw1dppFjCC/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357897625505&txnId=10081409561821&txnDate=2025-11-14T09:31:26Z
17-13820-73706,"Nov 13, 2025",177542494254,antraxge,LOT OF 10 Original HP 19.5V - 3.33A 65W Charger BLUE TIP ProBook Envy Pavilion,72.61,USD,1,US $72.61,,,https://i.ebayimg.com/images/g/dIMAAeSweWlpB6Ki/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=177542494254&txnId=10077094447617&txnDate=2025-11-13T23:40:03Z
25-13809-69062,"Nov 13, 2025",388943830405,trreusegroup,Dell PowerEdge R430 1.90 GHz Intel Xeon E5-2609 v3 128 GB DDR4 Server,199.99,USD,1,US $199.99,,,https://i.ebayimg.com/images/g/kqsAAeSwD6JpFJ~U/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=388943830405&txnId=10076066745525&txnDate=2025-11-13T23:12:31Z
14-13824-92134,"Nov 13, 2025",205641089939,trreusegroup,Dell PowerEdge R430 Xeon E5-2620 v3 128 GB DDR4 1U Server No Drives/No OS D6,199.99,USD,1,US $599.97,,,https://i.ebayimg.com/images/g/Pc4AAeSwwmFpFJ8W/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=205641089939&txnId=10077092818614&txnDate=2025-11-13T23:07:47Z
14-13824-92134,"Nov 13, 2025",365765027035,trreusegroup,Dell PowerEdge R430 Xeon E5-2620 v3 128 GB DDR4 1U Server No Drives/No OS D5,199.99,USD,1,US $599.97,,,https://i.ebayimg.com/images/g/TC4AAeSwstBpFJ6D/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Dell+PowerEdge+R430+Xeon+E5-2620+v3+128+GB+DDR4+1U+Server+No+Drives%2FNo+OS+D5&_id=365765027035&
14-13824-92134,"Nov 13, 2025",205641090045,trreusegroup,Dell PowerEdge R430 Xeon E5-2620 v3 128 GB DDR4 1U Server No Drives/No OS D7,199.99,USD,1,US $599.97,,,https://i.ebayimg.com/images/g/51wAAeSwiC1pFJ93/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Dell+PowerEdge+R430+Xeon+E5-2620+v3+128+GB+DDR4+1U+Server+No+Drives%2FNo+OS+D7&_id=205641090045&
03-13839-71940,"Nov 13, 2025",388917518932,trreusegroup,HP ProLiant DL380 G9 2.40 GHz Intel Xeon E5-2620 v3 128 GB DDR4 Server No,209.99,USD,1,US $209.99,,,https://i.ebayimg.com/images/g/BqwAAeSwknJpCi2u/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=388917518932&txnId=10077118436003&txnDate=2025-11-13T21:02:47Z
06-13834-02522,"Nov 13, 2025",205787569352,pupfish415,Dell PowerEdge R730 16-Bay Server 2x E5-2640 v3 256GB RAM H730 16.8TB READ,473.86,USD,1,US $473.86,,,https://i.ebayimg.com/images/g/WzQAAeSw-Xto7~E-/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=205787569352&txnId=10077127107806&txnDate=2025-11-13T21:12:56Z
08-13830-80419,"Nov 13, 2025",116849353522,rocycle2012,Lot of 2 Dell Poweredge 1100w 80 Plus Platinum EPP Power Supply 09TMRF/  0CMPGM,20.0,USD,1,US $20.00,,,https://i.ebayimg.com/images/g/PuMAAOSw2ZRoN3A9/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=116849353522&txnId=10076281482608&txnDate=2025-11-13T20:55:05Z
18-13815-49340,"Nov 12, 2025",146959482962,3r_technology_solutions,ThinkPad T14s Gen 2 Intel Core i5-1145G7 2.60GHz-16GB RAM-1TB NVMe-WIN 11 PRO,260.0,USD,1,US $260.00,,,https://i.ebayimg.com/images/g/fywAAeSwmwRpFP8C/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146959482962&txnId=10080075252018&txnDate=2025-11-13T08:38:21Z
05-13832-21100,"Nov 12, 2025",405548909804,keystonememory,Intel Xeon E-2144G SR3WM Quad Core 3.6 GHz 8 MB LGA1151 CPU *km,26.99,USD,1,US $26.99,,,https://i.ebayimg.com/images/g/gRwAAeSwWS9nr7yr/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=405548909804&txnId=10076428285105&txnDate=2025-11-12T17:37:24Z
02-13835-72496,"Nov 12, 2025",167841824889,rhinotechnology,"Intel SR2J1 Xeon Processor E5-2695 v4 45M Cache, 2.10 GHz",56.0,USD,4,US $56.00,,,https://i.ebayimg.com/images/g/N4AAAeSwXVho67nt/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=167841824889&txnId=10076489509302&txnDate=2025-11-12T23:15:17Z
07-13828-46937,"Nov 12, 2025",135847484671,3r_technology_solutions,Lot of 6 intel Xeon E5-2680V3 2.5GHz CPUs,60.0,USD,1,US $50.00,,,https://i.ebayimg.com/images/g/luYAAOSwQCRoMJWn/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=135847484671&txnId=10081302680607&txnDate=2025-11-12T22:21:22Z
26-13800-16399,"Nov 11, 2025",126040715848,wazno,[ BULK LOT of 10] NVMe 1TB SSD SAMSUNG HYNIX SANDISK TOSHIBA WD,439.99,USD,1,US $439.99,,,https://i.ebayimg.com/images/g/cEcAAOSw0qJllJyP/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126040715848&txnId=10076019565226&txnDate=2025-11-12T03:12:23Z
23-13804-30971,"Nov 11, 2025",157457700262,lynxtek,Dell PowerEdge R730XD 12LFF 2xE5-2667v4 8C 3.2GHz-256GB X520 iDRAC 8 ENT 2x750w,450.0,USD,1,US $450.00,,,https://i.ebayimg.com/images/g/zrsAAeSwbWRpE8Z~/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=157457700262&txnId=10076395997123&txnDate=2025-11-12T02:45:19Z
21-13806-73908,"Nov 11, 2025",136729575438,3r_technology_solutions,ThinkPad E14 Gen 2 AMD Ryzen 7 4700U @ 2.00 GHz - 8GB RAM-256GB NVMe-NO OS,150.0,USD,1,US $150.00,,,https://i.ebayimg.com/images/g/4zEAAeSwyJxpEkfS/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136729575438&txnId=10081360173821&txnDate=2025-11-12T09:45:00Z
03-13831-92346,"Nov 11, 2025",357885224568,az_warehouse,Dell Poweredge T330 Xeon E3-1240 V6 @ 3.0 GHz 8 GB Ram NO HDD,140.0,USD,1,US $140.00,,,https://i.ebayimg.com/images/g/Kk0AAeSwLGtpEjgO/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357885224568&txnId=10077074555803&txnDate=2025-11-12T09:26:32Z
21-13806-63249,"Nov 11, 2025",136634860361,techassets1,"lot of (8) 3Par 8000 HPE 480GB SSD cMLC 2.5"" Formatted to 512e 810770",99.99,USD,1,US $99.99,,,https://i.ebayimg.com/images/g/hLAAAOSwkLBoQKIB/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136634860361&txnId=10081359556621&txnDate=2025-11-12T02:10:35Z
12-13819-51473,"Nov 11, 2025",357888583674,az_warehouse,"Dell PowerEdge R740XD Server 12-Bay 3.5"" Xeon 4109T 2.00 GHz 8GB RAM - NO HDDs",359.99,USD,1,US $359.99,,,https://i.ebayimg.com/images/g/fd8AAeSw71lpE48X/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357888583674&txnId=10077093450812&txnDate=2025-11-12T01:55:57Z
27-13797-08499,"Nov 11, 2025",365895639975,beaconfullfil0,Dell 4 Bay PowerEdge R720 100-240V 50/60Hz Server No HDD Unit Only,84.95,USD,1,US $64.95,,,https://i.ebayimg.com/images/g/JRoAAeSwnjtpDtPu/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=365895639975&txnId=10080362929727&txnDate=2025-11-11T18:18:19Z
09-13821-71196,"Nov 11, 2025",389213492563,rackfox,Dell PowerEdge R430 Server (2x Xeon E5-2640 v3 32GB) Bezel Included NO HDD NO OS,130.0,USD,1,US $100.00,,,https://i.ebayimg.com/images/g/CaQAAeSwyv9o8RQo/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Dell+PowerEdge+R430+Server+%282x+Xeon+E5-2640+v3+32GB%29+Bezel+Included+NO+HDD+NO+OS&_id=389213492563&
15-13810-65964,"Nov 10, 2025",167898715673,pcs-for-people-colorado,"Lot of 9 Dell Seagate 6TB ST6000NM0034 3.5"" HDD - Wiped and Tested",340.0,USD,1,US $216.75,,,https://i.ebayimg.com/images/g/mScAAeSwOU1pA-PJ/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Lot+of+9+Dell+Seagate+6TB+ST6000NM0034+3.5%22+HDD+-+Wiped+and+Tested&_id=167898715673&
15-13810-65964,"Nov 10, 2025",167905476970,pcs-for-people-colorado,Lot of 2 Dell Latitude 5500 i5 8265U @ 1.60GHz 16GB RAM NO Drive NO OS,216.75,USD,1,US $216.75,,,https://i.ebayimg.com/images/g/k2sAAeSwwUJpCohB/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=167905476970&txnId=10077018780215&txnDate=2025-11-11T01:51:17Z
14-13810-85993,"Nov 10, 2025",136729106407,3r_technology_solutions,"100% HEALTH WESTERN DIGITAL 12TB SATA 3.5"" HDD WD120EMFZ",90.0,USD,1,US $90.00,,,https://i.ebayimg.com/images/g/L6sAAeSwY9xpEhnO/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136729106407&txnId=10077006855214&txnDate=2025-11-10T20:01:13Z
06-13822-09430,"Nov 10, 2025",146953999932,3r_technology_solutions,"100% HEALTH HGST 8TB SATA 3.5"" HDD 7200RPM 0F2326",70.0,USD,1,US $70.00,,,https://i.ebayimg.com/images/g/tWsAAeSwipFpEh9i/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146953999932&txnId=10077059600206&txnDate=2025-11-10T20:00:46Z
21-13800-74963,"Nov 10, 2025",357884730244,az_warehouse,"Dell Latitude 5520 15.6""  Intel i7-1185G7 3.0GHz 16GB Ram 512GB NVMe Win11P",190.0,USD,1,US $190.00,,,https://i.ebayimg.com/images/g/3KAAAeSwFVFpEieX/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357884730244&txnId=10081326297621&txnDate=2025-11-10T19:43:42Z
17-13805-51287,"Nov 10, 2025",296392617700,stackedhub,Supermicro CSE-815 Server Xeon E3-2667 V3 3.2GHz 256GB RAM,310.93,USD,1,US $310.93,,,https://i.ebayimg.com/images/g/wTUAAOSwn51mKt1I/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=296392617700&txnId=10077001276917&txnDate=2025-11-10T16:35:21Z
27-13787-24127,"Nov 09, 2025",136722537669,ch3ls_226,Lot Of 12 Dell Enterprise Plus 4TB 7.2k SAS 6G HDD Hard Drive DRMYH ST4000NM0023,200.0,USD,1,US $200.00,,,https://i.ebayimg.com/images/g/kM4AAeSwDi9pCrPu/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136722537669&txnId=10080306383927&txnDate=2025-11-09T17:49:52Z
26-13786-14122,"Nov 08, 2025",146250303483,chynco_outlet,Panasonic FZ-VEBN111U Single-Bay Desktop I/O Cradle for Toughbook N1,49.95,USD,1,US $49.95,,,https://i.ebayimg.com/images/g/bxEAAOSw5ARnU19o/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146250303483&txnId=10075938619926&txnDate=2025-11-09T02:34:52Z
14-13802-33308,"Nov 08, 2025",187149735754,northbay-parts,Lot of 10 Dell PowerEdge R1XFC Quad Port 1GbE / Intel i350  Network Board NDC,160.0,USD,2,US $160.00,,,https://i.ebayimg.com/images/g/PjsAAOSwY9ZjbW93/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187149735754&txnId=10076951497714&txnDate=2025-11-08T23:25:52Z
12-13804-89403,"Nov 08, 2025",167792744878,cats_treasures95122,lot of Cat5e/RJ45 Enhanced Performance Patch Cord Cable 50ft white,17.99,USD,1,US $17.99,,,https://i.ebayimg.com/images/g/cp8AAOSwUMhoMiUN/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=167792744878&txnId=10077000754312&txnDate=2025-11-08T21:31:19Z
06-13810-40745,"Nov 07, 2025",187720164713,surplusspectra,Lenovo ThinkPad X13 G1 i5-10210U 1.60GHz 8GB 512GB win11 Pro Laptop PC,102.5,USD,1,US $102.50,,,https://i.ebayimg.com/images/g/7qgAAeSwslZpDjxs/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187720164713&txnId=10076991599906&txnDate=2025-11-08T03:56:51Z
24-13800-02683,"Nov 07, 2025",136716358409,3r_technology_solutions,ThinkPad E14 Gen 2 AMD Ryzen 7 4700U @ 2.00 GHz - 8GB RAM-512GB NVMe-NO OS,150.0,USD,1,US $150.00,,,https://i.ebayimg.com/images/g/VO4AAeSwBy9pDlHP/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136716358409&txnId=10076090652224&txnDate=2025-11-08T03:50:08Z
02-13815-52933,"Nov 07, 2025",365963317259,trreusegroup,HP ProLiant DL380 G9 2.40 GHz Intel Xeon E5-2630 v3 192 GB DDR4 Storage Node,229.99,USD,1,US $229.99,,,https://i.ebayimg.com/images/g/RaIAAeSwrdZpClJd/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=365963317259&txnId=10076373268402&txnDate=2025-11-08T00:27:07Z
21-13788-28806,"Nov 07, 2025",286789761913,asmarketplaceonline,"LOT OF 14 Dell 4TB SAS Enterprise Server Hard Drive 3.5"" Mixed 0B26902 2FS07150",335.0,USD,1,US $335.00,,,https://i.ebayimg.com/images/g/O~IAAeSw~YlosIlp/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=286789761913&txnId=10081253944021&txnDate=2025-11-07T22:13:31Z
07-13807-82656,"Nov 07, 2025",187634883092,zjw530530,Dell PowerEdge R640 1U 8SFF Server Barebones 2x Gold 5122 256GB H730 2x 750w,228.88,USD,1,US $228.88,,,https://i.ebayimg.com/images/g/GYwAAeSwcIFo5wIY/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187634883092&txnId=10081183614307&txnDate=2025-11-07T20:45:44Z
20-13788-20904,"Nov 07, 2025",127058597097,aplera,Genuine Dell/Intel X540-T2 Dual Port 10GbE Converged Network Adapter 3DFV8 Both,56.0,USD,2,US $56.00,,,https://i.ebayimg.com/images/g/aNEAAOSwVapoAEdw/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127058597097&txnId=10076064230520&txnDate=2025-11-07T15:05:47Z
16-13792-50386,"Nov 06, 2025",127382786425,gwzcomps,SAS B Backplane Cable P744P for Dell PowerEdge R510 R515 8 LFF Bay Server,14.89,USD,1,US $25.33,,,https://i.ebayimg.com/images/g/cLUAAeSwdgFozi7p/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127382786425&txnId=10076911223416&txnDate=2025-11-07T05:54:22Z
16-13792-50386,"Nov 06, 2025",126347720881,gwzcomps,SAS A Backplane Cable Y673P for Dell PowerEdge R510 R515 8 LFF Bay Server,10.44,USD,1,US $25.33,,,https://i.ebayimg.com/images/g/aYIAAOSw9xtl2sbb/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126347720881&txnId=10076911223516&txnDate=2025-11-07T05:54:22Z
08-13803-00413,"Nov 06, 2025",136239155420,itsgracetime,Dell PowerEdge R530,187.43,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/eLMAAeSw-MVoiS~k/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Dell+PowerEdge+R530&_id=136239155420&
13-13793-74267,"Nov 06, 2025",406200507902,szarg-83,"Lot of 10 Dell WH5D2 PowerEdge R940 3.5"" Hard Drive Caddies",109.95,USD,3,US $109.95,,,https://i.ebayimg.com/images/g/AMYAAeSwblhowI9k/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=406200507902&txnId=10078197312513&txnDate=2025-11-06T14:10:29Z
07-13800-14377,"Nov 05, 2025",389191319646,roborenew,Dell PowerEdge R730xd Server 12+2/2x2.4Ghz 8C/192GB RAM/PERC RAID/2xPSU Proxmox,385.0,USD,1,US $385.00,,,https://i.ebayimg.com/images/g/Vm4AAeSwEclpC-Gs/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=389191319646&txnId=10081139954207&txnDate=2025-11-06T01:04:36Z
06-13800-34272,"Nov 05, 2025",389187660674,roborenew,Dell PowerEdge R720xd Server 12+2 / 2x2Ghz 8C/128GB RAM/PERC RAID/2xPSU Proxmox,249.0,USD,1,US $249.00,,,https://i.ebayimg.com/images/g/p0sAAeSwfcZozuLs/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=389187660674&txnId=10076934641406&txnDate=2025-11-05T19:13:41Z
10-13794-43533,"Nov 05, 2025",205826443968,trreusegroup,Dell PowerEdge R730 2.40 GHz Intel Xeon E5-2620 v3 16 GB DDR4 Storage Node,154.99,USD,1,US $154.99,,,https://i.ebayimg.com/images/g/oTgAAeSwXPhpClKq/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=205826443968&txnId=10076905582410&txnDate=2025-11-05T18:46:01Z
25-13771-44712,"Nov 04, 2025",336020153453,integritonline,Dell PowerEdge R330 1x E3-1225 V5 32GB 1x 1.92TB 2x 480GB SSD PERC H330 2x PSU,153.39,USD,1,US $153.39,,,https://i.ebayimg.com/images/g/dHMAAOSwOBRmDrXj/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=336020153453&txnId=10075848467825&txnDate=2025-11-05T05:16:48Z
27-13768-77985,"Nov 04, 2025",336020153839,integritonline,Dell PowerEdge R430 1x E5-2609 V4 64GB 1x 1.92TB SSD PERC H330 2x PSU,148.39,USD,1,US $148.39,,,https://i.ebayimg.com/images/g/UjYAAOSw3epmDrFY/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=336020153839&txnId=10080201388227&txnDate=2025-11-05T05:10:51Z
20-13777-67437,"Nov 04, 2025",365953154861,regencytechnologies,DELL XPS 8930 | INTEL CORE I7-8700 3.20GHZ | 512GB | 16GB | NO OS,163.5,USD,1,US $163.50,,,https://i.ebayimg.com/images/g/un0AAeSwS9hpA27E/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=365953154861&txnId=0&txnDate=2025-11-05T01:00:10Z
19-13778-51634,"Nov 04, 2025",325365211761,proramit,"Lot (24) Original Dell 2.5"" KG7NR G176J SATA SAS HDD Tray Caddy for R720 R620",140.0,USD,2,US $140.00,,,https://i.ebayimg.com/images/g/J8EAAOSwvSJhsAmz/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=325365211761&txnId=10076934886911&txnDate=2025-11-04T21:45:18Z
13-13786-10035,"Nov 04, 2025",205818138678,regencytechnologies,HP Z2 TOWER G4 WORKSTATION | INTEL CORE I7-9700 3.0GHZ | 256GB | 16GB | NO OS,200.0,USD,1,US $200.00,,,https://i.ebayimg.com/images/g/h50AAeSwyNdpBLep/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=205818138678&txnId=10078150349413&txnDate=2025-11-04T18:13:37Z
08-13791-43420,"Nov 04, 2025",257189840558,transpereonline,HP Z2 SFF G4 WorkStation i7-9700 32GB DDR4 256GB NVMe Win 11 Pro,189.75,USD,1,US $189.75,,,https://i.ebayimg.com/images/g/cvkAAeSw0lNop26S/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=257189840558&txnId=10076056716908&txnDate=2025-11-04T13:43:52Z
16-13779-19171,"Nov 03, 2025",277483395810,tucson_buying_group_llc,LENOVO THINKSTATION P330 Intel i7-8700K 3.70GHz 16GB RAM 1TB NVMe M.2 Win 11 Pro,200.0,USD,1,US $200.00,,,https://i.ebayimg.com/images/g/KXEAAeSwEMJpCQ7U/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=277483395810&txnId=10076829988916&txnDate=2025-11-04T03:18:41Z
10-13787-27547,"Nov 03, 2025",357770528166,jus_864,NVIDIA MSI Ventus GeForce RTX 2080 8GB GDDR6 Graphic Card,169.88,USD,1,US $169.88,,,https://i.ebayimg.com/images/g/lTcAAeSwh5Vo8vKX/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357770528166&txnId=10076861809310&txnDate=2025-11-04T02:35:11Z
20-13773-41016,"Nov 03, 2025",127424165600,wazno,PNY GeForce RTX 2080 Ti 11GB Graphics Card |  (2-3 Day Shipping),249.99,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/f~QAAOSw4ypfNvwN/s-l500.jpg,https://www.ebay.com/itm/127424165600
20-13773-40705,"Nov 03, 2025",116836924549,wazno,DELL AMD  Radeon RX 5700  8GB GDDR6,123.99,USD,1,US $123.99,,,https://i.ebayimg.com/images/g/cPsAAOSwNhpkHJMd/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=116836924549&txnId=10075980239520&txnDate=2025-11-04T02:11:39Z
27-13754-33378,"Nov 01, 2025",146932201095,techassets1,Lot of (16) SKhynix 16GB PC4-2133P  ECC REG HMA42GR7AFRAN,315.99,USD,1,US $315.99,,,https://i.ebayimg.com/images/g/3JIAAeSwRXpoyhpV/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146932201095&txnId=10080117828027&txnDate=2025-11-01T23:42:18Z
14-13771-55421,"Nov 01, 2025",357837063666,az_warehouse,17 Pack/Lot - Ubiquiti UF-MM-10G 10GBase-SR SFP+ Transceiver,80.0,USD,1,US $80.00,,,https://i.ebayimg.com/images/g/uiUAAeSwCxxpA~G0/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=357837063666&txnId=10076759207614&txnDate=2025-11-01T20:21:21Z
07-13778-91778,"Oct 31, 2025",127461588550,paymore_bothell,iBuyPower i-Series I7-9700K 3.0GHz 32GB RAM 1TB HDD GEFORCE RTX 2080 SUPER,349.99,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/Bh4AAeSw6-lpA-Sq/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=iBuyPower+i-Series+I7-9700K+3.0GHz+32GB+RAM+1TB+HDD+GEFORCE+RTX+2080+SUPER&_id=127461588550&
09-13774-74199,"Oct 31, 2025",136684834071,3r_technology_solutions,Ubiquiti Networks ES-48-500W EdgeSwitch 48Port PoE Managed Gigabit Switch TESTED,130.0,USD,1,US $130.00,,,https://i.ebayimg.com/images/g/3LAAAeSwRDdpBPXG/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=136684834071&txnId=10075896227509&txnDate=2025-10-31T20:32:39Z
01-13783-55765,"Oct 30, 2025",306576160347,j.figuno,OEM Fluke Soft Carrying Case FOR Fluke Link IQ/ Probe Set 16”x6”x5”,72.0,USD,1,US $72.00,,,https://i.ebayimg.com/images/g/K40AAeSwQm1pBCVV/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=306576160347&txnId=10075982584201&txnDate=2025-10-31T03:42:43Z
18-13759-49821,"Oct 30, 2025",326840641046,madmoneyphilly,"Lenovo ThinkCentre M720s TYPE 10AV, i7-8700 CPU, 64GB RAM, 1TB HD, WIN 11 PRO",169.99,USD,1,US $169.99,,,https://i.ebayimg.com/images/g/5TcAAeSw18ppAnpu/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=326840641046&txnId=10079724114618&txnDate=2025-10-31T02:54:05Z
20-13755-99980,"Oct 30, 2025",236279561866,garlandcomputer,Dell Poweredge R730xd 12LFF + 2SFF 2x E5-2690 v3 2.6ghz 64gb H730 14x Trays,459.99,USD,1,US $459.99,,,https://i.ebayimg.com/images/g/-cMAAeSwgWRoiRO5/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=236279561866&txnId=10075879451020&txnDate=2025-10-30T23:14:05Z
20-13755-57501,"Oct 30, 2025",187697204958,surplusspectra,Lot of 10 Mixed Brand Model 1TB NVMe 2280 M.2 SSD Solid State Drive,424.99,USD,1,US $424.99,,,https://i.ebayimg.com/images/g/jfEAAeSwV9NpA8hd/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187697204958&txnId=10075877038120&txnDate=2025-10-30T20:58:38Z
11-13767-68428,"Oct 30, 2025",157359932700,harddriveguru,Dell PowerEdge M640 Barebones Blade Server No CPU No RAM ,90.0,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/gpsAAeSwUAlo3UQ6/s-l500.jpg,https://www.ebay.com/itm/157359932700
